workerid,trial,story,condition,rt,world,activity,Qtype,rating,experiment,eligible
2414,2,14_clothes,after,31530,ordinary,non-habitual,interaction,33.14,exclamation,True
2414,3,23_library,after,27478,wonky,habitual,interaction,22.9,exclamation,True
2414,4,22_dishes,before,26948,wonky,,interaction,18.75,exclamation,True
2414,5,15_pasta,before,58131,ordinary,,interaction,83.71,exclamation,True
2414,6,16_baking,after,29065,wonky,non-habitual,interaction,87.45,exclamation,True
2415,1,23_library,after,33670,ordinary,habitual,habitual,90.34,ohyeah,True
2415,2,22_dishes,before,27694,wonky,,habitual,48.91,ohyeah,True
2415,3,1_grocery,after,44219,wonky,habitual,habitual,37.01,ohyeah,True
2415,4,4_subway,after,23035,wonky,non-habitual,habitual,15.68,ohyeah,True
2415,5,6_swimming,after,20287,ordinary,non-habitual,habitual,86.34,ohyeah,True
2415,6,19_exhibit,before,13539,ordinary,,habitual,63.17,ohyeah,True
2415,1,23_library,after,33670,ordinary,habitual,non-habitual,53.93,ohyeah,True
2415,2,22_dishes,before,27694,wonky,,non-habitual,49.11,ohyeah,True
2415,3,1_grocery,after,44219,wonky,habitual,non-habitual,40.4,ohyeah,True
2415,4,4_subway,after,23035,wonky,non-habitual,non-habitual,49.22,ohyeah,True
2415,5,6_swimming,after,20287,ordinary,non-habitual,non-habitual,63.37,ohyeah,True
2415,6,19_exhibit,before,13539,ordinary,,non-habitual,41.52,ohyeah,True
2415,1,23_library,after,33670,ordinary,habitual,script,84.6,ohyeah,True
2415,2,22_dishes,before,27694,wonky,,script,52.6,ohyeah,True
2415,3,1_grocery,after,44219,wonky,habitual,script,62.34,ohyeah,True
2415,4,4_subway,after,23035,wonky,non-habitual,script,78.76,ohyeah,True
2415,5,6_swimming,after,20287,ordinary,non-habitual,script,73.73,ohyeah,True
2415,6,19_exhibit,before,13539,ordinary,,script,64.5,ohyeah,True
2415,1,23_library,after,33670,ordinary,habitual,interaction,80.5,ohyeah,True
2415,2,22_dishes,before,27694,wonky,,interaction,75.17,ohyeah,True
2415,3,1_grocery,after,44219,wonky,habitual,interaction,66.45,ohyeah,True
2415,4,4_subway,after,23035,wonky,non-habitual,interaction,57.93,ohyeah,True
2415,5,6_swimming,after,20287,ordinary,non-habitual,interaction,61.22,ohyeah,True
2415,6,19_exhibit,before,13539,ordinary,,interaction,66.34,ohyeah,True
2416,1,12_letter,after,71411,wonky,non-habitual,habitual,13.56,ohyeah,True
2416,2,5_fueling,after,36890,wonky,habitual,habitual,44.04,ohyeah,True
2416,3,14_clothes,after,39618,ordinary,habitual,habitual,49.53,ohyeah,True
2416,4,11_skydiving,before,72732,ordinary,,habitual,100,ohyeah,True
2416,5,20_drive,before,31071,wonky,,habitual,14.22,ohyeah,True
2416,6,22_dishes,after,47350,ordinary,non-habitual,habitual,100,ohyeah,True
2416,1,12_letter,after,71411,wonky,non-habitual,non-habitual,51.83,ohyeah,True
2416,2,5_fueling,after,36890,wonky,habitual,non-habitual,1.35,ohyeah,True
2416,3,14_clothes,after,39618,ordinary,habitual,non-habitual,50.29,ohyeah,True
2416,4,11_skydiving,before,72732,ordinary,,non-habitual,62.9,ohyeah,True
2416,5,20_drive,before,31071,wonky,,non-habitual,0,ohyeah,True
2416,6,22_dishes,after,47350,ordinary,non-habitual,non-habitual,100,ohyeah,True
2416,1,12_letter,after,71411,wonky,non-habitual,script,66.96,ohyeah,True
2416,2,5_fueling,after,36890,wonky,habitual,script,88.61,ohyeah,True
2416,3,14_clothes,after,39618,ordinary,habitual,script,80.56,ohyeah,True
2416,4,11_skydiving,before,72732,ordinary,,script,72.44,ohyeah,True
2416,5,20_drive,before,31071,wonky,,script,100,ohyeah,True
2416,6,22_dishes,after,47350,ordinary,non-habitual,script,78.26,ohyeah,True
2416,1,12_letter,after,71411,wonky,non-habitual,interaction,94.15,ohyeah,True
2416,2,5_fueling,after,36890,wonky,habitual,interaction,74.19,ohyeah,True
2416,3,14_clothes,after,39618,ordinary,habitual,interaction,29.13,ohyeah,True
2416,4,11_skydiving,before,72732,ordinary,,interaction,97.33,ohyeah,True
2416,5,20_drive,before,31071,wonky,,interaction,77.38,ohyeah,True
2416,6,22_dishes,after,47350,ordinary,non-habitual,interaction,100,ohyeah,True
2417,1,8_work,before,33587,ordinary,,habitual,75.24,exclamation,True
2417,2,6_swimming,before,26580,wonky,,habitual,78.88,exclamation,True
2417,3,15_pasta,after,30821,wonky,habitual,habitual,94.51,exclamation,True
2417,4,22_dishes,after,32923,wonky,non-habitual,habitual,89.46,exclamation,True
2417,5,17_airplane,after,31621,ordinary,habitual,habitual,92.98,exclamation,True
2417,6,7_train,after,25811,ordinary,non-habitual,habitual,49.39,exclamation,True
2417,1,8_work,before,33587,ordinary,,non-habitual,51.15,exclamation,True
2417,2,6_swimming,before,26580,wonky,,non-habitual,51.5,exclamation,True
2417,3,15_pasta,after,30821,wonky,habitual,non-habitual,25.77,exclamation,True
2417,4,22_dishes,after,32923,wonky,non-habitual,non-habitual,95.69,exclamation,True
2417,5,17_airplane,after,31621,ordinary,habitual,non-habitual,49.5,exclamation,True
2417,6,7_train,after,25811,ordinary,non-habitual,non-habitual,50.91,exclamation,True
2417,1,8_work,before,33587,ordinary,,script,77.47,exclamation,True
2417,2,6_swimming,before,26580,wonky,,script,92.28,exclamation,True
2417,3,15_pasta,after,30821,wonky,habitual,script,51.03,exclamation,True
2417,4,22_dishes,after,32923,wonky,non-habitual,script,77.82,exclamation,True
2417,5,17_airplane,after,31621,ordinary,habitual,script,50.56,exclamation,True
2417,6,7_train,after,25811,ordinary,non-habitual,script,98.27,exclamation,True
2417,1,8_work,before,33587,ordinary,,interaction,49.86,exclamation,True
2417,2,6_swimming,before,26580,wonky,,interaction,70.66,exclamation,True
2417,3,15_pasta,after,30821,wonky,habitual,interaction,95.92,exclamation,True
2417,4,22_dishes,after,32923,wonky,non-habitual,interaction,95.45,exclamation,True
2417,5,17_airplane,after,31621,ordinary,habitual,interaction,28.35,exclamation,True
2417,6,7_train,after,25811,ordinary,non-habitual,interaction,29.29,exclamation,True
2418,1,6_swimming,after,32852,wonky,habitual,habitual,22.59,ohyeah,True
2418,2,11_skydiving,after,33828,wonky,non-habitual,habitual,36.01,ohyeah,True
2418,3,1_grocery,after,24910,ordinary,habitual,habitual,68.3,ohyeah,True
2418,4,19_exhibit,before,19326,wonky,,habitual,52.03,ohyeah,True
2418,5,9_doctor,before,29678,ordinary,,habitual,93.15,ohyeah,True
2418,6,17_airplane,after,32718,ordinary,non-habitual,habitual,78.99,ohyeah,True
2418,1,6_swimming,after,32852,wonky,habitual,non-habitual,13.77,ohyeah,True
2418,2,11_skydiving,after,33828,wonky,non-habitual,non-habitual,9.92,ohyeah,True
2418,3,1_grocery,after,24910,ordinary,habitual,non-habitual,49.55,ohyeah,True
2418,4,19_exhibit,before,19326,wonky,,non-habitual,13.52,ohyeah,True
2418,5,9_doctor,before,29678,ordinary,,non-habitual,50.17,ohyeah,True
2418,6,17_airplane,after,32718,ordinary,non-habitual,non-habitual,39.73,ohyeah,True
2418,1,6_swimming,after,32852,wonky,habitual,script,87.06,ohyeah,True
2418,2,11_skydiving,after,33828,wonky,non-habitual,script,55.76,ohyeah,True
2418,3,1_grocery,after,24910,ordinary,habitual,script,50.79,ohyeah,True
2418,4,19_exhibit,before,19326,wonky,,script,77.74,ohyeah,True
2418,5,9_doctor,before,29678,ordinary,,script,15.26,ohyeah,True
2418,6,17_airplane,after,32718,ordinary,non-habitual,script,91.91,ohyeah,True
2418,1,6_swimming,after,32852,wonky,habitual,interaction,72.28,ohyeah,True
2418,2,11_skydiving,after,33828,wonky,non-habitual,interaction,92.9,ohyeah,True
2418,3,1_grocery,after,24910,ordinary,habitual,interaction,73.65,ohyeah,True
2418,4,19_exhibit,before,19326,wonky,,interaction,73.89,ohyeah,True
2418,5,9_doctor,before,29678,ordinary,,interaction,20.48,ohyeah,True
2418,6,17_airplane,after,32718,ordinary,non-habitual,interaction,23.09,ohyeah,True
2419,1,4_subway,before,35069,wonky,,habitual,17.61,exclamation,True
2419,2,7_train,before,28796,ordinary,,habitual,25.5,exclamation,True
2419,3,21_pizza,after,29865,wonky,habitual,habitual,99.16,exclamation,True
2419,4,13_bus,after,28804,wonky,non-habitual,habitual,5.58,exclamation,True
2419,5,10_shampoo,after,29609,ordinary,habitual,habitual,89.24,exclamation,True
2419,6,19_exhibit,after,26932,ordinary,non-habitual,habitual,97.94,exclamation,True
2419,1,4_subway,before,35069,wonky,,non-habitual,2.9,exclamation,True
2419,2,7_train,before,28796,ordinary,,non-habitual,49.65,exclamation,True
2419,3,21_pizza,after,29865,wonky,habitual,non-habitual,73.14,exclamation,True
2419,4,13_bus,after,28804,wonky,non-habitual,non-habitual,23.14,exclamation,True
2419,5,10_shampoo,after,29609,ordinary,habitual,non-habitual,68.1,exclamation,True
2419,6,19_exhibit,after,26932,ordinary,non-habitual,non-habitual,20.13,exclamation,True
2419,1,4_subway,before,35069,wonky,,script,97.61,exclamation,True
2419,2,7_train,before,28796,ordinary,,script,86.96,exclamation,True
2419,3,21_pizza,after,29865,wonky,habitual,script,73.79,exclamation,True
2419,4,13_bus,after,28804,wonky,non-habitual,script,90.95,exclamation,True
2419,5,10_shampoo,after,29609,ordinary,habitual,script,83.87,exclamation,True
2419,6,19_exhibit,after,26932,ordinary,non-habitual,script,28.59,exclamation,True
2419,1,4_subway,before,35069,wonky,,interaction,11.52,exclamation,True
2419,2,7_train,before,28796,ordinary,,interaction,9.97,exclamation,True
2419,3,21_pizza,after,29865,wonky,habitual,interaction,75.5,exclamation,True
2419,4,13_bus,after,28804,wonky,non-habitual,interaction,7.29,exclamation,True
2419,5,10_shampoo,after,29609,ordinary,habitual,interaction,49.97,exclamation,True
2419,6,19_exhibit,after,26932,ordinary,non-habitual,interaction,70.22,exclamation,True
2420,1,20_drive,after,30036,ordinary,habitual,habitual,100,exclamation,True
2420,2,4_subway,before,170462,wonky,,habitual,5.99,exclamation,True
2420,3,24_laundry,after,49174,wonky,habitual,habitual,49.23,exclamation,True
2420,4,1_grocery,after,23479,ordinary,non-habitual,habitual,99.57,exclamation,True
2420,5,3_feed_dog,after,48214,wonky,non-habitual,habitual,14.26,exclamation,True
2420,6,7_train,before,89294,ordinary,,habitual,86.22,exclamation,True
2420,1,20_drive,after,30036,ordinary,habitual,non-habitual,19.84,exclamation,True
2420,2,4_subway,before,170462,wonky,,non-habitual,16.97,exclamation,True
2420,3,24_laundry,after,49174,wonky,habitual,non-habitual,46.19,exclamation,True
2420,4,1_grocery,after,23479,ordinary,non-habitual,non-habitual,44.84,exclamation,True
2420,5,3_feed_dog,after,48214,wonky,non-habitual,non-habitual,35.38,exclamation,True
2420,6,7_train,before,89294,ordinary,,non-habitual,46.7,exclamation,True
2420,1,20_drive,after,30036,ordinary,habitual,script,90.61,exclamation,True
2420,2,4_subway,before,170462,wonky,,script,100,exclamation,True
2420,3,24_laundry,after,49174,wonky,habitual,script,17.3,exclamation,True
2420,4,1_grocery,after,23479,ordinary,non-habitual,script,49.06,exclamation,True
2420,5,3_feed_dog,after,48214,wonky,non-habitual,script,46.86,exclamation,True
2420,6,7_train,before,89294,ordinary,,script,86.39,exclamation,True
2420,1,20_drive,after,30036,ordinary,habitual,interaction,48.38,exclamation,True
2420,2,4_subway,before,170462,wonky,,interaction,28.62,exclamation,True
2420,3,24_laundry,after,49174,wonky,habitual,interaction,84.2,exclamation,True
2420,4,1_grocery,after,23479,ordinary,non-habitual,interaction,69.16,exclamation,True
2420,5,3_feed_dog,after,48214,wonky,non-habitual,interaction,74.06,exclamation,True
2420,6,7_train,before,89294,ordinary,,interaction,14.43,exclamation,True
2421,1,7_train,after,7197,wonky,non-habitual,habitual,51.18,exclamation,False
2421,2,9_doctor,after,5391,ordinary,non-habitual,habitual,50.47,exclamation,False
2421,3,3_feed_dog,before,8122,ordinary,,habitual,64.97,exclamation,False
2421,4,22_dishes,before,6307,wonky,,habitual,58.13,exclamation,False
2421,5,20_drive,after,5990,ordinary,habitual,habitual,64.74,exclamation,False
2421,6,21_pizza,after,5416,wonky,habitual,habitual,66.74,exclamation,False
2421,1,7_train,after,7197,wonky,non-habitual,non-habitual,58.49,exclamation,False
2421,2,9_doctor,after,5391,ordinary,non-habitual,non-habitual,61.67,exclamation,False
2421,3,3_feed_dog,before,8122,ordinary,,non-habitual,34.31,exclamation,False
2421,4,22_dishes,before,6307,wonky,,non-habitual,60.73,exclamation,False
2421,5,20_drive,after,5990,ordinary,habitual,non-habitual,43.63,exclamation,False
2421,6,21_pizza,after,5416,wonky,habitual,non-habitual,64.62,exclamation,False
2421,1,7_train,after,7197,wonky,non-habitual,script,66.62,exclamation,False
2421,2,9_doctor,after,5391,ordinary,non-habitual,script,59.08,exclamation,False
2421,3,3_feed_dog,before,8122,ordinary,,script,39.5,exclamation,False
2421,4,22_dishes,before,6307,wonky,,script,63.91,exclamation,False
2421,5,20_drive,after,5990,ordinary,habitual,script,65.33,exclamation,False
2421,6,21_pizza,after,5416,wonky,habitual,script,59.78,exclamation,False
2421,1,7_train,after,7197,wonky,non-habitual,interaction,35.14,exclamation,False
2421,2,9_doctor,after,5391,ordinary,non-habitual,interaction,58.02,exclamation,False
2421,3,3_feed_dog,before,8122,ordinary,,interaction,36.55,exclamation,False
2421,4,22_dishes,before,6307,wonky,,interaction,40.56,exclamation,False
2421,5,20_drive,after,5990,ordinary,habitual,interaction,64.5,exclamation,False
2421,6,21_pizza,after,5416,wonky,habitual,interaction,57.9,exclamation,False
2422,1,6_swimming,before,42389,ordinary,,habitual,99.74,ohyeah,True
2422,2,2_restaurant,before,30823,wonky,,habitual,49.09,ohyeah,True
2422,3,24_laundry,after,34967,wonky,non-habitual,habitual,49.22,ohyeah,True
2422,4,21_pizza,after,37550,wonky,habitual,habitual,100,ohyeah,True
2422,5,3_feed_dog,after,38259,ordinary,non-habitual,habitual,100,ohyeah,True
2422,6,17_airplane,after,33905,ordinary,habitual,habitual,100,ohyeah,True
2422,1,6_swimming,before,42389,ordinary,,non-habitual,0,ohyeah,True
2422,2,2_restaurant,before,30823,wonky,,non-habitual,77.06,ohyeah,True
2422,3,24_laundry,after,34967,wonky,non-habitual,non-habitual,50.51,ohyeah,True
2422,4,21_pizza,after,37550,wonky,habitual,non-habitual,37.36,ohyeah,True
2422,5,3_feed_dog,after,38259,ordinary,non-habitual,non-habitual,49.74,ohyeah,True
2422,6,17_airplane,after,33905,ordinary,habitual,non-habitual,100,ohyeah,True
2422,1,6_swimming,before,42389,ordinary,,script,73.7,ohyeah,True
2422,2,2_restaurant,before,30823,wonky,,script,74.48,ohyeah,True
2422,3,24_laundry,after,34967,wonky,non-habitual,script,0,ohyeah,True
2422,4,21_pizza,after,37550,wonky,habitual,script,100,ohyeah,True
2422,5,3_feed_dog,after,38259,ordinary,non-habitual,script,100,ohyeah,True
2422,6,17_airplane,after,33905,ordinary,habitual,script,99.35,ohyeah,True
2422,1,6_swimming,before,42389,ordinary,,interaction,48.96,ohyeah,True
2422,2,2_restaurant,before,30823,wonky,,interaction,48.83,ohyeah,True
2422,3,24_laundry,after,34967,wonky,non-habitual,interaction,99.35,ohyeah,True
2422,4,21_pizza,after,37550,wonky,habitual,interaction,48.7,ohyeah,True
2422,5,3_feed_dog,after,38259,ordinary,non-habitual,interaction,100,ohyeah,True
2422,6,17_airplane,after,33905,ordinary,habitual,interaction,49.74,ohyeah,True
2423,1,23_library,after,62920,ordinary,non-habitual,habitual,86.05,ohyeah,True
2423,2,5_fueling,after,66152,wonky,habitual,habitual,48.45,ohyeah,True
2423,3,18_hair,after,66665,ordinary,habitual,habitual,97.1,ohyeah,True
2423,4,3_feed_dog,before,72143,wonky,,habitual,31.41,ohyeah,True
2423,5,8_work,after,63208,wonky,non-habitual,habitual,48.21,ohyeah,True
2423,6,16_baking,before,50851,ordinary,,habitual,97.21,ohyeah,True
2423,1,23_library,after,62920,ordinary,non-habitual,non-habitual,12.25,ohyeah,True
2423,2,5_fueling,after,66152,wonky,habitual,non-habitual,16.6,ohyeah,True
2423,3,18_hair,after,66665,ordinary,habitual,non-habitual,49.86,ohyeah,True
2423,4,3_feed_dog,before,72143,wonky,,non-habitual,2.5,ohyeah,True
2423,5,8_work,after,63208,wonky,non-habitual,non-habitual,51.27,ohyeah,True
2423,6,16_baking,before,50851,ordinary,,non-habitual,47.62,ohyeah,True
2423,1,23_library,after,62920,ordinary,non-habitual,script,83.11,ohyeah,True
2423,2,5_fueling,after,66152,wonky,habitual,script,77.71,ohyeah,True
2423,3,18_hair,after,66665,ordinary,habitual,script,73.59,ohyeah,True
2423,4,3_feed_dog,before,72143,wonky,,script,95.69,ohyeah,True
2423,5,8_work,after,63208,wonky,non-habitual,script,51.38,ohyeah,True
2423,6,16_baking,before,50851,ordinary,,script,77.35,ohyeah,True
2423,1,23_library,after,62920,ordinary,non-habitual,interaction,76.88,ohyeah,True
2423,2,5_fueling,after,66152,wonky,habitual,interaction,51.15,ohyeah,True
2423,3,18_hair,after,66665,ordinary,habitual,interaction,50.09,ohyeah,True
2423,4,3_feed_dog,before,72143,wonky,,interaction,92.87,ohyeah,True
2423,5,8_work,after,63208,wonky,non-habitual,interaction,61.26,ohyeah,True
2423,6,16_baking,before,50851,ordinary,,interaction,89.22,ohyeah,True
2424,1,6_swimming,after,293901,ordinary,non-habitual,habitual,100,period,True
2424,2,8_work,after,57023,wonky,habitual,habitual,100,period,True
2424,3,19_exhibit,after,46884,ordinary,habitual,habitual,54.75,period,True
2424,4,24_laundry,after,160836,wonky,non-habitual,habitual,97.92,period,True
2424,5,4_subway,before,52422,ordinary,,habitual,100,period,True
2424,6,12_letter,before,72178,wonky,,habitual,7.3,period,True
2424,1,6_swimming,after,293901,ordinary,non-habitual,non-habitual,48.13,period,True
2424,2,8_work,after,57023,wonky,habitual,non-habitual,96.13,period,True
2424,3,19_exhibit,after,46884,ordinary,habitual,non-habitual,0,period,True
2424,4,24_laundry,after,160836,wonky,non-habitual,non-habitual,51.85,period,True
2424,5,4_subway,before,52422,ordinary,,non-habitual,2.19,period,True
2424,6,12_letter,before,72178,wonky,,non-habitual,18.88,period,True
2424,1,6_swimming,after,293901,ordinary,non-habitual,script,63.02,period,True
2424,2,8_work,after,57023,wonky,habitual,script,74.47,period,True
2424,3,19_exhibit,after,46884,ordinary,habitual,script,50.47,period,True
2424,4,24_laundry,after,160836,wonky,non-habitual,script,47.57,period,True
2424,5,4_subway,before,52422,ordinary,,script,99.02,period,True
2424,6,12_letter,before,72178,wonky,,script,62.88,period,True
2424,1,6_swimming,after,293901,ordinary,non-habitual,interaction,0.54,period,True
2424,2,8_work,after,57023,wonky,habitual,interaction,78.61,period,True
2424,3,19_exhibit,after,46884,ordinary,habitual,interaction,47.71,period,True
2424,4,24_laundry,after,160836,wonky,non-habitual,interaction,84.54,period,True
2424,5,4_subway,before,52422,ordinary,,interaction,51.44,period,True
